date,state,confirmed,cured,deaths
2020-06-12,Jharkhand,1599,630,8
2020-06-12,Karnataka,6245,2977,72
2020-06-12,Kerala,2244,968,18
2020-06-12,Ladakh,135,54,1
2020-06-12,Madhya Pradesh,10241,7042,431
2020-06-12,Maharashtra,97648,46078,3590
2020-06-12,Manipur,366,73,0
2020-06-12,Meghalaya,44,18,1
2020-06-12,Mizoram,102,1,0
2020-06-12,Nagaland,128,22,0
2020-06-12,Odisha,3386,2354,9
2020-06-12,Puducherry,157,67,2
2020-06-12,Punjab,2887,2259,59
2020-06-12,Rajasthan,11838,8775,265
2020-06-12,Sikkim,14,2,0
2020-06-12,Tamil Nadu,38716,20705,349
2020-06-12,Telengana,4320,1993,165
2020-06-12,Tripura,913,278,1
2020-06-12,Uttarakhand,1643,842,15
2020-06-12,Uttar Pradesh,12088,7292,345
2020-06-12,West Bengal,9768,3988,442
2020-06-12,Cases being reassigned to states,8315,0,0
2020-06-13,Andaman and Nicobar Islands,38,33,0
2020-06-13,Andhra Pradesh,5680,3105,80
2020-06-13,Arunachal Pradesh,67,4,0
2020-06-13,Assam,3498,1537,8
2020-06-13,Bihar,6103,3587,36
2020-06-13,Chandigarh,334,286,5
2020-06-13,Chhattisgarh,1429,550,6
2020-06-13,Dadra and Nagar Haveli and Daman and Diu,30,2,0
2020-06-13,Delhi,36824,13398,1214
2020-06-13,Goa,463,69,0
2020-06-13,Gujarat,22527,15493,1415
2020-06-13,Haryana,6334,2475,70
2020-06-13,Himachal Pradesh,486,297,6
2020-06-13,Jammu and Kashmir,4730,2086,53
2020-06-13,Jharkhand,1617,672,8
2020-06-13,Karnataka,6516,3440,79
2020-06-13,Kerala,2322,1000,19
2020-06-13,Ladakh,239,62,1
2020-06-13,Madhya Pradesh,10443,7201,440
2020-06-13,Maharashtra,101141,47796,3717
2020-06-13,Manipur,385,77,0
2020-06-13,Meghalaya,44,22,1
2020-06-13,Mizoram,104,1,0
2020-06-13,Nagaland,156,49,0
2020-06-13,Odisha,3498,2474,10
2020-06-13,Puducherry,157,67,2
2020-06-13,Punjab,2986,2282,63
2020-06-13,Rajasthan,12068,8898,272
2020-06-13,Sikkim,63,2,0
2020-06-13,Tamil Nadu,40698,22047,367
2020-06-13,Telengana,4484,2278,174
2020-06-13,Tripura,961,278,1
2020-06-13,Uttarakhand,1724,947,21
2020-06-13,Uttar Pradesh,12616,7609,365
2020-06-13,West Bengal,10244,4206,451
2020-06-13,Cases being reassigned to states,7984,0,0
2020-06-14,Andaman and Nicobar Islands,38,33,0
2020-06-14,Andhra Pradesh,5965,3195,82
2020-06-14,Arunachal Pradesh,87,4,0
2020-06-14,Assam,3718,1584,8
2020-06-14,Bihar,6290,3956,39
2020-06-14,Chandigarh,345,286,5
2020-06-14,Chhattisgarh,1512,631,6
2020-06-14,Dadra and Nagar Haveli and Daman and Diu,35,2,0
2020-06-14,Delhi,38958,14945,1271
2020-06-14,Goa,523,70,0
2020-06-14,Gujarat,23038,15883,1448
2020-06-14,Haryana,6749,2803,78
2020-06-14,Himachal Pradesh,502,313,6
2020-06-14,Jammu and Kashmir,4878,2269,55
2020-06-14,Jharkhand,1711,816,8
2020-06-14,Karnataka,6824,3648,81
2020-06-14,Kerala,2407,1046,19
2020-06-14,Ladakh,437,68,1
2020-06-14,Madhya Pradesh,10641,7377,447
2020-06-14,Maharashtra,104568,49346,3830
2020-06-14,Manipur,449,91,0
2020-06-14,Meghalaya,44,22,1
2020-06-14,Mizoram,107,1,0
2020-06-14,Nagaland,163,76,0
2020-06-14,Odisha,3723,2594,10
2020-06-14,Puducherry,176,82,2
2020-06-14,Punjab,3063,2327,65
2020-06-14,Rajasthan,12401,9337,282
2020-06-14,Sikkim,63,4,0
2020-06-14,Tamil Nadu,42687,23409,397
2020-06-14,Telengana,4737,2352,182
2020-06-14,Tripura,1046,315,1
2020-06-14,Uttarakhand,1785,1077,23
2020-06-14,Uttar Pradesh,13118,7875,385
2020-06-14,West Bengal,10698,4542,463
2020-06-14,Cases being reassigned to states,7436,0,0
2020-06-15,Andaman and Nicobar Islands,38,33,0
2020-06-15,Andhra Pradesh,6163,3314,84
2020-06-15,Arunachal Pradesh,91,7,0
2020-06-15,Assam,4049,1960,8
2020-06-15,Bihar,6470,4170,39
2020-06-15,Chandigarh,352,293,5
2020-06-15,Chhattisgarh,1662,763,8
2020-06-15,Dadra and Nagar Haveli and Daman and Diu,36,2,0
2020-06-15,Delhi,41182,15823,1327
2020-06-15,Goa,564,74,0
2020-06-15,Gujarat,23544,16325,1477
2020-06-15,Haryana,7208,3003,88
2020-06-15,Himachal Pradesh,518,337,7
2020-06-15,Jammu and Kashmir,5041,2389,59
2020-06-15,Jharkhand,1745,905,8
2020-06-15,Karnataka,7000,3955,86
2020-06-15,Kerala,2461,1102,19
2020-06-15,Ladakh,549,80,1
2020-06-15,Madhya Pradesh,10802,7677,459
2020-06-15,Maharashtra,107958,50978,3950
2020-06-15,Manipur,458,91,0
2020-06-15,Meghalaya,44,25,1
2020-06-15,Mizoram,112,1,0
2020-06-15,Nagaland,168,88,0
2020-06-15,Odisha,3909,2708,11
2020-06-15,Puducherry,194,91,5
2020-06-15,Punjab,3140,2356,67
2020-06-15,Rajasthan,12694,9566,292
2020-06-15,Sikkim,68,4,0
2020-06-15,Tamil Nadu,44661,24547,435
2020-06-15,Telengana,4974,2377,185
2020-06-15,Tripura,1076,315,1
2020-06-15,Uttarakhand,1819,1111,24
2020-06-15,Uttar Pradesh,13615,8268,399
2020-06-15,West Bengal,11087,5060,475
2020-06-15,Cases being reassigned to states,6972,0,0
2020-06-16,Andaman and Nicobar Islands,41,33,0
2020-06-16,Andhra Pradesh,6456,3316,88
2020-06-16,Arunachal Pradesh,91,7,0
2020-06-16,Assam,4158,2166,8
2020-06-16,Bihar,6650,4409,40
2020-06-16,Chandigarh,354,296,6
2020-06-16,Chhattisgarh,1756,890,8
2020-06-16,Dadra and Nagar Haveli and Daman and Diu,36,5,0
2020-06-16,Delhi,42829,16427,1400
2020-06-16,Goa,592,85,0
2020-06-16,Gujarat,24055,16664,1505
2020-06-16,Haryana,7722,3565,100
2020-06-16,Himachal Pradesh,556,353,8
2020-06-16,Jammu and Kashmir,5220,2604,62
2020-06-16,Jharkhand,1763,905,8
2020-06-16,Karnataka,7213,4135,89
2020-06-16,Kerala,2543,1175,20
2020-06-16,Ladakh,555,82,1
2020-06-16,Madhya Pradesh,10935,7903,465
2020-06-16,Maharashtra,110744,56049,4128
2020-06-16,Manipur,490,151,0
2020-06-16,Meghalaya,44,25,1
2020-06-16,Mizoram,117,1,0
2020-06-16,Nagaland,177,92,0
2020-06-16,Odisha,4055,2854,11
2020-06-16,Puducherry,202,95,5
2020-06-16,Punjab,3267,2443,71
2020-06-16,Rajasthan,12981,9785,301
2020-06-16,Sikkim,68,4,0
2020-06-16,Tamil Nadu,46504,25344,479
2020-06-16,Telengana,5193,2766,187
2020-06-16,Tripura,1086,433,1
2020-06-16,Uttarakhand,1845,1189,24
2020-06-16,Uttar Pradesh,13615,8268,399
2020-06-16,West Bengal,11494,5494,485
2020-06-16,Cases being reassigned to states,7684,0,0
2020-06-17,Andaman and Nicobar Islands,44,33,0
2020-06-17,Andhra Pradesh,6841,3509,88
2020-06-17,Arunachal Pradesh,95,7,0
2020-06-17,Assam,4319,2166,8
2020-06-17,Bihar,6778,4644,41
2020-06-17,Chandigarh,358,302,6
2020-06-17,Chhattisgarh,1781,1036,9
2020-06-17,Dadra and Nagar Haveli and Daman and Diu,45,9,0
2020-06-17,Delhi,44688,16500,1837
2020-06-17,Goa,629,85,0
2020-06-17,Gujarat,24577,17082,1533
2020-06-17,Haryana,8272,3748,118
2020-06-17,Himachal Pradesh,560,372,8
2020-06-17,Jammu and Kashmir,5298,2781,63
2020-06-17,Jharkhand,1839,1121,9
2020-06-17,Karnataka,7530,4456,94
2020-06-17,Kerala,2622,1236,20
2020-06-17,Ladakh,649,85,1
2020-06-17,Madhya Pradesh,11083,8152,476
2020-06-17,Maharashtra,113445,57851,5537
2020-06-17,Manipur,500,159,0
2020-06-17,Meghalaya,44,25,1
2020-06-17,Mizoram,121,1,0
2020-06-17,Nagaland,179,92,0
2020-06-17,Odisha,4163,2974,11
2020-06-17,Puducherry,216,99,6
2020-06-17,Punjab,3371,2461,72
2020-06-17,Rajasthan,13216,9849,308
2020-06-17,Sikkim,70,4,0
2020-06-17,Tamil Nadu,48019,26782,528
2020-06-17,Telengana,5406,3027,191
2020-06-17,Tripura,1092,433,1
2020-06-17,Uttarakhand,1942,1216,25
2020-06-17,Uttar Pradesh,14091,8610,417
2020-06-17,West Bengal,11909,6028,495
2020-06-17,Cases being reassigned to states,8273,0,0
2020-06-18,Andaman and Nicobar Islands,44,33,0
2020-06-18,Andhra Pradesh,7071,3641,90
2020-06-18,Arunachal Pradesh,99,7,0
2020-06-18,Assam,4605,2642,8
2020-06-18,Bihar,6942,4926,44
2020-06-18,Chandigarh,368,303,6
2020-06-18,Chhattisgarh,1864,1180,10
2020-06-18,Dadra and Nagar Haveli and Daman and Diu,57,12,0
2020-06-18,Delhi,47102,17457,1904
2020-06-18,Goa,656,96,0
2020-06-18,Gujarat,25093,17430,1560
2020-06-18,Haryana,8832,3952,130
2020-06-18,Himachal Pradesh,569,372,8
2020-06-18,Jammu and Kashmir,5406,2914,65
2020-06-18,Jharkhand,1895,1151,10
2020-06-18,Karnataka,7734,4804,102
2020-06-18,Kerala,2697,1326,20
2020-06-18,Ladakh,687,92,1
2020-06-18,Madhya Pradesh,11244,8388,482
2020-06-18,Maharashtra,116752,59166,5651
2020-06-18,Manipur,552,192,0
2020-06-18,Meghalaya,44,30,1
2020-06-18,Mizoram,121,1,0
2020-06-18,Nagaland,193,103,0
2020-06-18,Odisha,4338,3047,11
2020-06-18,Puducherry,245,109,7
2020-06-18,Punjab,3497,2538,78
2020-06-18,Rajasthan,13542,10467,313
2020-06-18,Sikkim,70,4,0
2020-06-18,Tamil Nadu,50193,27624,576
2020-06-18,Telengana,5675,3071,192
2020-06-18,Tripura,1135,556,1
2020-06-18,Uttarakhand,2023,1254,26
2020-06-18,Uttar Pradesh,14598,8904,435
2020-06-18,West Bengal,12300,6533,506
2020-06-18,Cases being reassigned to states,8703,0,0
2020-06-19,Andaman and Nicobar Islands,44,33,0
2020-06-19,Andhra Pradesh,7518,3789,92
2020-06-19,Arunachal Pradesh,103,10,0
2020-06-19,Assam,4777,2654,9
2020-06-19,Bihar,7025,5056,44
2020-06-19,Chandigarh,374,306,6
2020-06-19,Chhattisgarh,1946,1228,10
2020-06-19,Dadra and Nagar Haveli and Daman and Diu,58,13,0
2020-06-19,Delhi,49979,21341,1969
2020-06-19,Goa,705,109,0
2020-06-19,Gujarat,25601,17819,1591
2020-06-19,Haryana,9218,4556,134
2020-06-19,Himachal Pradesh,595,382,8
2020-06-19,Jammu and Kashmir,5555,3144,71
2020-06-19,Jharkhand,1920,1198,11
2020-06-19,Karnataka,7944,4983,114
2020-06-19,Kerala,2794,1415,21
2020-06-19,Ladakh,687,95,1
2020-06-19,Madhya Pradesh,11426,8632,486
2020-06-19,Maharashtra,120504,60838,5751
2020-06-19,Manipur,606,199,0
2020-06-19,Meghalaya,44,30,1
2020-06-19,Mizoram,130,1,0
2020-06-19,Nagaland,193,103,0
2020-06-19,Odisha,4512,3144,11
2020-06-19,Puducherry,271,109,7
2020-06-19,Punjab,3615,2570,83
2020-06-19,Rajasthan,13857,10742,323
2020-06-19,Sikkim,70,5,0
2020-06-19,Tamil Nadu,52334,28641,625
2020-06-19,Telengana,6027,3301,195
2020-06-19,Tripura,1155,639,1
2020-06-19,Uttarakhand,2102,1386,26
2020-06-19,Uttar Pradesh,15181,9239,465
2020-06-19,West Bengal,12735,7001,518
2020-06-19,Cases being reassigned to states,8927,0,0
2020-06-20,Andaman and Nicobar Islands,45,35,0
2020-06-20,Andhra Pradesh,7961,3917,96
2020-06-20,Arunachal Pradesh,103,11,0
2020-06-20,Assam,4904,3039,9
2020-06-20,Bihar,7181,5098,50
2020-06-20,Chandigarh,381,315,6
2020-06-20,Chhattisgarh,2028,1331,10
2020-06-20,Dadra and Nagar Haveli and Daman and Diu,62,14,0
2020-06-20,Delhi,53116,23569,2035
2020-06-20,Goa,725,118,0
2020-06-20,Gujarat,26141,18159,1618
2020-06-20,Haryana,9743,4889,144
2020-06-20,Himachal Pradesh,619,388,8
2020-06-20,Jammu and Kashmir,5680,3194,75
2020-06-20,Jharkhand,1965,1332,11
2020-06-20,Karnataka,8281,5210,124
2020-06-20,Kerala,2912,1511,21
2020-06-20,Ladakh,744,95,1
2020-06-20,Madhya Pradesh,11582,8748,495
2020-06-20,Maharashtra,124331,62773,5893
2020-06-20,Manipur,681,218,0
2020-06-20,Meghalaya,44,33,1
2020-06-20,Mizoram,130,1,0
2020-06-20,Nagaland,198,125,0
2020-06-20,Odisha,4677,3297,11
2020-06-20,Puducherry,286,118,7
2020-06-20,Punjab,3832,2636,92
2020-06-20,Rajasthan,14156,10997,333
2020-06-20,Sikkim,70,5,0
2020-06-20,Tamil Nadu,54449,30271,666
2020-06-20,Telengana,6526,3353,198
2020-06-20,Tripura,1178,657,1
2020-06-20,Uttarakhand,2177,1433,26
2020-06-20,Uttar Pradesh,15785,9638,488
2020-06-20,West Bengal,13090,7303,529
2020-06-20,Cases being reassigned to states,9265,0,0
2020-06-21,Andaman and Nicobar Islands,47,36,0
2020-06-21,Andhra Pradesh,8452,4111,101
2020-06-21,Arunachal Pradesh,135,14,0
2020-06-21,Assam,4904,3039,9
2020-06-21,Bihar,7533,5529,52
2020-06-21,Chandigarh,404,316,6
2020-06-21,Chhattisgarh,2041,1394,11
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,68,26,0
2020-06-21,Delhi,56746,31294,2112
2020-06-21,Goa,754,129,0
2020-06-21,Gujarat,26680,18694,1638
2020-06-21,Haryana,10223,5128,149
2020-06-21,Himachal Pradesh,656,413,8
2020-06-21,Jammu and Kashmir,5834,3336,81
2020-06-21,Jharkhand,1965,1335,11
2020-06-21,Karnataka,8697,5391,132
2020-06-21,Kerala,3039,1568,21
2020-06-21,Ladakh,836,117,1
2020-06-21,Madhya Pradesh,11724,8880,501
2020-06-21,Maharashtra,128205,64153,5984
2020-06-21,Manipur,777,232,0
2020-06-21,Meghalaya,44,33,1
2020-06-21,Mizoram,140,9,0
2020-06-21,Nagaland,201,138,0
2020-06-21,Odisha,4856,3534,12
2020-06-21,Puducherry,286,118,7
2020-06-21,Punjab,3952,2678,98
2020-06-21,Rajasthan,14536,11274,337
2020-06-21,Sikkim,70,25,0
2020-06-21,Tamil Nadu,56845,31316,704
2020-06-21,Telengana,7072,3506,203
2020-06-21,Tripura,1186,680,1
2020-06-21,Uttarakhand,2301,1450,27
2020-06-21,Uttar Pradesh,16594,9995,507
2020-06-21,West Bengal,13531,7865,540
2020-06-21,Cases being reassigned to states,9127,0,0
2020-06-22,Andaman and Nicobar Islands,48,37,0
2020-06-22,Andhra Pradesh,8999,4331,106
2020-06-22,Arunachal Pradesh,135,15,0
2020-06-22,Assam,5388,3360,9
2020-06-22,Bihar,7612,5580,53
2020-06-22,Chandigarh,406,316,6
2020-06-22,Chhattisgarh,2275,1447,11
2020-06-22,Dadra and Nagar Haveli and Daman and Diu,88,26,0
2020-06-22,Delhi,59746,33013,2175
2020-06-22,Goa,754,129,0
2020-06-22,Gujarat,27260,19349,1663
2020-06-22,Haryana,10635,5557,160
2020-06-22,Himachal Pradesh,673,425,8
2020-06-22,Jammu and Kashmir,5956,3382,82
2020-06-22,Jharkhand,2073,1406,11
2020-06-22,Karnataka,9150,5618,137
2020-06-22,Kerala,3172,1661,21
2020-06-22,Ladakh,837,134,1
2020-06-22,Madhya Pradesh,11903,9015,515
2020-06-22,Maharashtra,132075,65744,6170
2020-06-22,Manipur,841,250,0
2020-06-22,Meghalaya,44,33,1
2020-06-22,Mizoram,141,9,0
2020-06-22,Nagaland,211,141,0
2020-06-22,Odisha,5160,3720,14
2020-06-22,Puducherry,366,140,8
2020-06-22,Punjab,4074,2700,99
2020-06-22,Rajasthan,14930,11597,349
2020-06-22,Sikkim,78,25,0
2020-06-22,Tamil Nadu,59377,32754,757
2020-06-22,Telengana,7802,3731,210
2020-06-22,Tripura,1221,759,1
2020-06-22,Uttarakhand,2344,1500,27
2020-06-22,Uttar Pradesh,17731,10995,550
2020-06-22,West Bengal,13945,8297,555
2020-06-22,Cases being reassigned to states,7832,0,0
2020-06-23,Andaman and Nicobar Islands,48,37,0
2020-06-23,Andhra Pradesh,9372,4495,111
2020-06-23,Arunachal Pradesh,139,21,0
2020-06-23,Assam,5586,3521,9
2020-06-23,Bihar,7825,5781,55
2020-06-23,Chandigarh,411,322,6
2020-06-23,Chhattisgarh,2303,1513,12
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,91,27,0
2020-06-23,Delhi,62655,36602,2233
2020-06-23,Goa,864,152,1
2020-06-23,Gujarat,27825,19909,1684
2020-06-23,Haryana,11025,5916,169
2020-06-23,Himachal Pradesh,727,437,8
2020-06-23,Jammu and Kashmir,6088,3531,85
2020-06-23,Jharkhand,2137,1469,11
2020-06-23,Karnataka,9399,5730,142
2020-06-23,Kerala,3310,1749,21
2020-06-23,Ladakh,847,136,1
2020-06-23,Madhya Pradesh,12078,9215,521
2020-06-23,Maharashtra,135796,67706,6283
2020-06-23,Manipur,898,250,0
2020-06-23,Meghalaya,44,37,1
2020-06-23,Mizoram,141,9,0
2020-06-23,Nagaland,280,141,0
2020-06-23,Odisha,5303,3863,15
2020-06-23,Puducherry,383,149,8
2020-06-23,Punjab,4235,2825,101
2020-06-23,Rajasthan,15232,11910,356
2020-06-23,Sikkim,78,29,0
2020-06-23,Tamil Nadu,62087,34112,794
2020-06-23,Telengana,8674,4005,217
2020-06-23,Tripura,1237,782,1
2020-06-23,Uttarakhand,2402,1521,28
2020-06-23,Uttar Pradesh,18322,11601,569
2020-06-23,West Bengal,14358,8687,569
2020-06-23,Cases being reassigned to states,8015,0,0
2020-06-24,Andaman and Nicobar Islands,50,40,0
2020-06-24,Andhra Pradesh,10002,4599,119
2020-06-24,Arunachal Pradesh,148,22,0
2020-06-24,Assam,5831,3762,9
2020-06-24,Bihar,8153,6104,56
2020-06-24,Chandigarh,418,322,6
2020-06-24,Chhattisgarh,2362,1553,12
2020-06-24,Dadra and Nagar Haveli and Daman and Diu,120,29,0
2020-06-24,Delhi,66602,39313,2301
2020-06-24,Goa,909,205,1
2020-06-24,Gujarat,28371,20513,1710
2020-06-24,Haryana,11520,6498,178
2020-06-24,Himachal Pradesh,775,443,8
2020-06-24,Jammu and Kashmir,6236,3642,87
2020-06-24,Jharkhand,2185,1520,11
2020-06-24,Karnataka,9721,6004,150
2020-06-24,Kerala,3451,1809,22
2020-06-24,Ladakh,932,148,1
2020-06-24,Madhya Pradesh,12261,9335,525
2020-06-24,Maharashtra,139010,69631,6531
2020-06-24,Manipur,921,258,0
2020-06-24,Meghalaya,46,37,1
2020-06-24,Mizoram,142,9,0
2020-06-24,Nagaland,330,141,0
2020-06-24,Odisha,5470,3988,17
2020-06-24,Puducherry,402,165,9
2020-06-24,Punjab,4397,3047,105
2020-06-24,Rajasthan,15627,12213,365
2020-06-24,Sikkim,79,29,0
2020-06-24,Tamil Nadu,64603,35339,833
2020-06-24,Telengana,9553,4224,220
2020-06-24,Tripura,1259,807,1
2020-06-24,Uttarakhand,2535,1602,30
2020-06-24,Uttar Pradesh,18893,12116,588
2020-06-24,West Bengal,14728,9218,580
2020-06-24,Cases being reassigned to states,8141,0,0
2020-06-25,Andaman and Nicobar Islands,56,43,0
2020-06-25,Andhra Pradesh,10331,4779,124
2020-06-25,Arunachal Pradesh,158,38,0
2020-06-25,Assam,6198,3958,9
2020-06-25,Bihar,8209,6113,57
2020-06-25,Chandigarh,420,323,6
2020-06-25,Chhattisgarh,2419,1627,12
2020-06-25,Dadra and Nagar Haveli and Daman and Diu,120,30,0
2020-06-25,Delhi,70390,41437,2365
2020-06-25,Goa,951,289,2
2020-06-25,Gujarat,28943,21088,1735
2020-06-25,Haryana,12010,6925,188
2020-06-25,Himachal Pradesh,806,466,8
2020-06-25,Jammu and Kashmir,6422,3818,88
2020-06-25,Jharkhand,2207,1570,11
2020-06-25,Karnataka,10118,6151,164
2020-06-25,Kerala,3603,1888,22
2020-06-25,Ladakh,941,274,1
2020-06-25,Madhya Pradesh,12448,9473,534
2020-06-25,Maharashtra,142900,73792,6739
2020-06-25,Manipur,970,328,0
2020-06-25,Meghalaya,46,42,1
2020-06-25,Mizoram,142,19,0
2020-06-25,Nagaland,347,148,0
2020-06-25,Odisha,5752,4123,17
2020-06-25,Puducherry,461,176,9
2020-06-25,Punjab,4627,3099,113
2020-06-25,Rajasthan,16009,12611,375
2020-06-25,Sikkim,84,39,0
2020-06-25,Tamil Nadu,67468,37763,866
2020-06-25,Telengana,10444,4361,225
2020-06-25,Tripura,1259,897,1
2020-06-25,Uttarakhand,2623,1721,35
2020-06-25,Uttar Pradesh,19557,12586,596
2020-06-25,West Bengal,15173,9702,591
2020-06-25,Cases being reassigned to states,8493,0,0
2020-06-26,Andaman and Nicobar Islands,59,43,0
2020-06-26,Andhra Pradesh,10884,4988,136
2020-06-26,Arunachal Pradesh,160,38,1
2020-06-26,Assam,6321,4033,9
2020-06-26,Bihar,8473,6441,57
2020-06-26,Chandigarh,423,329,6
2020-06-26,Chhattisgarh,2452,1755,12
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,155,32,0
2020-06-26,Delhi,73780,44765,2429
2020-06-26,Goa,995,335,2
2020-06-26,Gujarat,29520,21498,1753
2020-06-26,Haryana,12463,7380,198
2020-06-26,Himachal Pradesh,839,477,9
2020-06-26,Jammu and Kashmir,6549,3967,90
2020-06-26,Jharkhand,2262,1605,12
2020-06-26,Karnataka,10560,6670,170
2020-06-26,Kerala,3726,1943,22
2020-06-26,Ladakh,941,358,1
2020-06-26,Madhya Pradesh,12596,9619,542
2020-06-26,Maharashtra,147741,77453,6931
2020-06-26,Manipur,1056,354,0
2020-06-26,Meghalaya,46,42,1
2020-06-26,Mizoram,145,30,0
2020-06-26,Nagaland,355,160,0
2020-06-26,Odisha,5962,4291,17
2020-06-26,Puducherry,502,187,9
2020-06-26,Punjab,4769,3192,120
2020-06-26,Rajasthan,16296,12840,379
2020-06-26,Sikkim,85,39,0
2020-06-26,Tamil Nadu,70977,39999,911
2020-06-26,Telengana,11364,4688,230
2020-06-26,Tripura,1290,1019,1
2020-06-26,Uttarakhand,2691,1758,36
2020-06-26,Uttar Pradesh,20193,13119,611
2020-06-26,West Bengal,15648,10190,606
2020-06-26,Cases being reassigned to states,8123,0,0
2020-06-27,Andaman and Nicobar Islands,72,43,0
2020-06-27,Andhra Pradesh,11489,5196,148
2020-06-27,Arunachal Pradesh,172,42,1
2020-06-27,Assam,6607,4259,9
2020-06-27,Bihar,8716,6762,58
2020-06-27,Chandigarh,425,335,6
2020-06-27,Chhattisgarh,2545,1914,13
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,163,41,0
2020-06-27,Delhi,77240,47091,2492
2020-06-27,Goa,1039,370,2
2020-06-27,Gujarat,30095,22030,1771
2020-06-27,Haryana,12884,8016,211
2020-06-27,Himachal Pradesh,864,502,9
2020-06-27,Jammu and Kashmir,6762,4080,91
2020-06-27,Jharkhand,2290,1643,12
2020-06-27,Karnataka,11005,6916,180
2020-06-27,Kerala,3876,2008,22
2020-06-27,Ladakh,946,358,1
2020-06-27,Madhya Pradesh,12798,9804,546
2020-06-27,Maharashtra,152765,79815,7106
2020-06-27,Manipur,1075,393,0
2020-06-27,Meghalaya,47,42,1
2020-06-27,Mizoram,145,30,0
2020-06-27,Nagaland,371,162,0
2020-06-27,Odisha,6180,4422,17
2020-06-27,Puducherry,502,187,9
2020-06-27,Punjab,4957,3201,122
2020-06-27,Rajasthan,16660,13062,380
2020-06-27,Sikkim,86,39,0
2020-06-27,Tamil Nadu,74622,41357,957
2020-06-27,Telengana,12349,4766,237
2020-06-27,Tripura,1325,1055,1
2020-06-27,Uttarakhand,2725,1822,37
2020-06-27,Uttar Pradesh,20943,13583,630
2020-06-27,West Bengal,16190,10535,616
2020-06-27,Cases being reassigned to states,8023,0,0
2020-06-28,Andaman and Nicobar Islands,72,43,0
2020-06-28,Andhra Pradesh,12285,5480,157
2020-06-28,Arunachal Pradesh,177,54,1
2020-06-28,Assam,6816,4500,9
2020-06-28,Bihar,8931,6843,59
2020-06-28,Chandigarh,428,335,6
2020-06-28,Chhattisgarh,2545,1914,13
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,177,55,0
2020-06-28,Delhi,80188,49301,2558
2020-06-28,Goa,1128,420,2
2020-06-28,Gujarat,30709,22409,1789
2020-06-28,Haryana,13427,8472,218
2020-06-28,Himachal Pradesh,894,509,9
2020-06-28,Jammu and Kashmir,6966,4225,93
2020-06-28,Jharkhand,2339,1724,12
2020-06-28,Karnataka,11923,7287,191
2020-06-28,Kerala,4071,2110,22
2020-06-28,Ladakh,960,554,1
2020-06-28,Madhya Pradesh,12965,9971,550
2020-06-28,Maharashtra,159133,84245,7273
2020-06-28,Manipur,1092,432,0
2020-06-28,Meghalaya,47,42,1
2020-06-28,Mizoram,148,55,0
2020-06-28,Nagaland,387,164,0
2020-06-28,Odisha,6350,4606,18
2020-06-28,Puducherry,619,221,10
2020-06-28,Punjab,5056,3320,128
2020-06-28,Rajasthan,16944,13367,391
2020-06-28,Sikkim,87,46,0
2020-06-28,Tamil Nadu,78335,44094,1025
2020-06-28,Telengana,13436,4928,243
2020-06-28,Tripura,1334,1071,1
2020-06-28,Uttarakhand,2791,1912,37
2020-06-28,Uttar Pradesh,21549,14215,649
2020-06-28,West Bengal,16711,10789,629
2020-06-28,Cases being reassigned to states,7839,0,0
2020-06-29,Andaman and Nicobar Islands,76,45,0
2020-06-29,Andhra Pradesh,13241,5908,169
2020-06-29,Arunachal Pradesh,182,60,1
2020-06-29,Assam,7206,5088,10
2020-06-29,Bihar,9212,7118,60
2020-06-29,Chandigarh,429,336,6
2020-06-29,Chhattisgarh,2662,2091,13
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,178,60,0
2020-06-29,Delhi,83077,52607,2623
2020-06-29,Goa,1198,478,3
2020-06-29,Gujarat,31320,22800,1808
2020-06-29,Haryana,13829,8917,223
2020-06-29,Himachal Pradesh,916,529,9
2020-06-29,Jammu and Kashmir,7093,4316,94
2020-06-29,Jharkhand,2364,1793,12
2020-06-29,Karnataka,13190,7507,207
2020-06-29,Kerala,4189,2152,22
2020-06-29,Ladakh,963,586,1
2020-06-29,Madhya Pradesh,13186,10084,557
2020-06-29,Maharashtra,164626,86575,7429
2020-06-29,Manipur,1185,455,0
2020-06-29,Meghalaya,47,42,1
2020-06-29,Mizoram,148,55,0
2020-06-29,Nagaland,415,164,0
2020-06-29,Odisha,6614,4743,21
2020-06-29,Puducherry,619,221,10
2020-06-29,Punjab,5216,3526,133
2020-06-29,Rajasthan,17271,13611,399
2020-06-29,Sikkim,88,49,0
2020-06-29,Tamil Nadu,82275,45537,1079
2020-06-29,Telengana,14419,5172,247
2020-06-29,Tripura,1346,1079,1
2020-06-29,Uttarakhand,2823,2018,38
2020-06-29,Uttar Pradesh,22147,14808,660
2020-06-29,West Bengal,17283,11193,639
2020-06-29,Cases being reassigned to states,7285,0,0
2020-06-30,Andaman and Nicobar Islands,90,46,0
2020-06-30,Andhra Pradesh,13891,6232,180
2020-06-30,Arunachal Pradesh,187,61,1
2020-06-30,Assam,7752,5333,11
2020-06-30,Bihar,9640,7390,62
2020-06-30,Chandigarh,435,349,6
2020-06-30,Chhattisgarh,2761,2173,13
